season_name,id,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,points_per_game,player_id,first_name,second_name,birth_date
2017/18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,369,Freddie,Woodman,1997-03-04
2018/19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,369,Freddie,Woodman,1997-03-04
2019/20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,369,Freddie,Woodman,1997-03-04
2021/22,,9,360,0,0,0,12,0,1,0,0,0,10,0,64,89.4,0.0,0.0,9.0,0,0,0.00,0.00,0.00,0.00,,369,Freddie,Woodman,1997-03-04
2023/24,,59,1966,0,2,6,37,1,0,0,4,1,0,1,290,310.0,216.5,150.0,67.7,0,22,1.32,1.06,2.38,36.85,,371,Milos,Kerkez,2003-11-07
2024/25,,134,3336,2,6,9,45,0,0,0,4,0,0,10,550,694.0,642.0,238.0,157.3,0,38,0.60,2.57,3.17,48.69,,371,Milos,Kerkez,2003-11-07
2014/15,,45,1526,0,2,3,27,0,0,0,7,0,0,4,282,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,372,Andrew,Robertson,1994-03-11
2016/17,,73,2736,1,2,5,59,0,0,0,5,0,0,4,488,502.6,352.8,100.0,95.6,0,0,0.00,0.00,0.00,0.00,,372,Andrew,Robertson,1994-03-11
2017/18,,111,1940,1,5,10,18,0,0,0,2,0,0,12,514,424.0,414.5,174.0,101.3,0,0,0.00,0.00,0.00,0.00,,372,Andrew,Robertson,1994-03-11
2018/19,,213,3216,0,12,21,20,0,0,0,4,0,0,29,906,748.8,767.2,318.0,183.6,0,0,0.00,0.00,0.00,0.00,,372,Andrew,Robertson,1994-03-11
2019/20,,181,3111,2,12,13,31,0,0,0,2,0,0,20,847,845.8,980.2,389.0,221.7,0,0,0.00,0.00,0.00,0.00,,372,Andrew,Robertson,1994-03-11
2020/21,,161,3384,1,8,12,42,0,0,0,2,0,0,19,834,754.4,1129.3,359.0,224.5,0,0,0.00,0.00,0.00,0.00,,372,Andrew,Robertson,1994-03-11
2021/22,,186,2537,3,11,17,20,0,0,0,5,1,0,23,770,708.2,900.7,372.0,198.3,0,0,0.00,0.00,0.00,0.00,,372,Andrew,Robertson,1994-03-11
2022/23,,121,2579,0,8,9,34,0,0,0,3,0,0,10,633,549.2,862.1,211.0,162.3,0,29,1.24,6.69,7.93,36.59,,372,Andrew,Robertson,1994-03-11
2023/24,,76,1689,3,2,3,22,0,0,0,2,0,0,8,463,552.2,936.1,230.0,171.9,0,18,1.90,4.40,6.30,22.83,,372,Andrew,Robertson,1994-03-11
2024/25,,91,2479,0,1,10,32,1,0,0,3,1,0,4,397,395.4,668.7,182.0,124.4,0,29,1.12,4.27,5.39,26.90,,372,Andrew,Robertson,1994-03-11
2015/16,,130,3060,3,0,10,36,0,0,0,2,0,0,16,713,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,373,Virgil,van Dijk,1991-07-08
2016/17,,75,1852,1,0,7,23,0,0,0,3,1,0,14,435,546.2,81.1,232.0,86.0,0,0,0.00,0.00,0.00,0.00,,373,Virgil,van Dijk,1991-07-08
2017/18,,78,2253,0,0,8,28,0,0,0,1,0,0,5,481,601.0,122.6,277.0,100.2,0,0,0.00,0.00,0.00,0.00,,373,Virgil,van Dijk,1991-07-08
2018/19,,208,3384,4,4,20,22,0,0,0,1,0,0,22,932,993.6,111.1,455.0,156.1,0,0,0.00,0.00,0.00,0.00,,373,Virgil,van Dijk,1991-07-08
2019/20,,178,3420,5,2,15,33,0,0,0,1,0,0,14,804,930.2,152.4,467.0,154.8,0,0,0.00,0.00,0.00,0.00,,373,Virgil,van Dijk,1991-07-08
2020/21,,15,370,1,0,1,11,0,0,0,1,0,0,1,73,82.4,4.8,66.0,15.3,0,0,0.00,0.00,0.00,0.00,,373,Virgil,van Dijk,1991-07-08
2021/22,,183,3060,3,3,21,21,0,0,0,3,0,0,13,803,726.4,150.3,455.0,133.1,0,0,0.00,0.00,0.00,0.00,,373,Virgil,van Dijk,1991-07-08
2022/23,,127,2835,3,1,11,36,0,0,0,3,0,0,13,636,743.2,121.0,389.0,125.4,0,32,2.50,1.09,3.59,41.17,,373,Virgil,van Dijk,1991-07-08
2023/24,,117,3177,2,2,9,40,0,0,0,3,1,0,8,662,911.2,176.3,449.0,153.8,0,36,2.88,1.04,3.92,45.72,,373,Virgil,van Dijk,1991-07-08
2024/25,,143,3330,3,1,14,38,0,0,0,5,0,0,8,631,932.6,206.6,299.0,143.7,0,37,2.22,0.98,3.20,36.13,,373,Virgil,van Dijk,1991-07-08
2021/22,,33,990,0,0,4,10,0,0,0,2,0,0,0,208,213.4,21.0,20.0,25.4,0,0,0.00,0.00,0.00,0.00,,374,Ibrahima,Konaté,1999-05-25
2022/23,,49,1551,0,0,7,22,1,0,0,5,0,0,0,305,285.6,39.6,144.0,46.8,0,17,1.21,0.65,1.86,24.34,,374,Ibrahima,Konaté,1999-05-25
2023/24,,56,1570,0,0,6,19,0,0,0,3,1,0,2,315,357.4,139.9,87.0,58.5,0,17,0.70,0.47,1.17,21.42,,374,Ibrahima,Konaté,1999-05-25
2024/25,,106,2561,1,2,11,28,0,0,0,5,0,0,4,487,578.0,161.4,133.0,87.6,0,30,1.80,0.91,2.71,26.67,,374,Ibrahima,Konaté,1999-05-25
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,375,Conor,Bradley,2003-07-09
2023/24,,50,752,1,3,3,7,1,0,0,2,0,0,7,211,230.4,215.8,160.0,60.6,0,10,0.91,1.24,2.15,7.47,,375,Conor,Bradley,2003-07-09
2024/25,,41,744,0,2,3,10,0,0,0,4,0,0,3,160,156.2,110.5,162.0,42.8,0,7,0.70,1.43,2.13,12.40,,375,Conor,Bradley,2003-07-09
2015/16,,23,437,0,1,3,5,0,0,0,3,0,0,3,98,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,376,Joe,Gomez,1997-05-23
2016/17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,376,Joe,Gomez,1997-05-23
2017/18,,86,1901,0,2,9,22,0,0,0,3,0,0,9,480,437.4,285.6,46.0,76.9,0,0,0.00,0.00,0.00,0.00,,376,Joe,Gomez,1997-05-23
2018/19,,55,1059,0,0,7,4,0,0,0,2,0,0,2,268,209.8,92.1,44.0,34.7,0,0,0.00,0.00,0.00,0.00,,376,Joe,Gomez,1997-05-23
2019/20,,93,1999,0,0,12,16,0,0,0,7,0,0,7,461,390.6,105.7,12.0,50.9,0,0,0.00,0.00,0.00,0.00,,376,Joe,Gomez,1997-05-23
2020/21,,10,589,0,0,0,14,0,0,0,0,0,0,0,94,106.8,18.1,0.0,12.5,0,0,0.00,0.00,0.00,0.00,,376,Joe,Gomez,1997-05-23
2021/22,,22,330,0,1,2,3,0,0,0,2,0,0,2,92,76.6,64.0,13.0,15.4,0,0,0.00,0.00,0.00,0.00,,376,Joe,Gomez,1997-05-23
2022/23,,68,1461,0,0,8,16,0,0,0,3,0,0,8,337,312.4,46.1,38.0,39.7,0,15,0.20,0.67,0.87,25.28,,376,Joe,Gomez,1997-05-23
2023/24,,76,1772,0,2,7,19,0,0,0,5,0,0,2,390,316.0,338.3,119.0,77.7,0,17,1.02,1.07,2.09,27.08,,376,Joe,Gomez,1997-05-23
2024/25,,14,517,0,0,1,8,0,0,0,1,0,0,0,83,130.4,38.5,58.0,22.8,0,6,0.33,0.09,0.42,5.38,,376,Joe,Gomez,1997-05-23
2020/21,,2,6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.1,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,377,Konstantinos,Tsimikas,1996-05-12
2021/22,,42,874,0,2,4,6,0,0,0,3,0,0,2,202,214.4,401.1,141.0,75.8,0,0,0.00,0.00,0.00,0.00,,377,Konstantinos,Tsimikas,1996-05-12
2022/23,,48,762,0,4,4,11,0,0,0,3,0,0,2,216,183.2,298.3,124.0,60.7,0,9,0.68,1.30,1.98,14.45,,377,Konstantinos,Tsimikas,1996-05-12
2023/24,,48,675,0,3,4,7,0,0,0,0,0,0,4,201,158.8,267.5,35.0,46.2,0,8,0.09,1.26,1.35,8.46,,377,Konstantinos,Tsimikas,1996-05-12
2024/25,,43,829,0,1,4,8,0,0,0,2,0,0,3,217,202.0,260.7,60.0,52.5,0,9,0.39,2.32,2.71,9.03,,377,Konstantinos,Tsimikas,1996-05-12
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,378,Amara,Nallo,2006-11-18
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,378,Amara,Nallo,2006-11-18
2020/21,,28,659,0,0,3,6,0,0,0,0,0,0,1,135,111.6,29.8,62.0,20.4,0,0,0.00,0.00,0.00,0.00,,379,Rhys,Williams,2001-02-03
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,379,Rhys,Williams,2001-02-03
2022/23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,379,Rhys,Williams,2001-02-03
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,379,Rhys,Williams,2001-02-03
2022/23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,380,Calvin,Ramsay,2003-07-31
2013/14,,31,501,2,1,2,2,0,0,0,1,0,0,3,25,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,381,Mohamed,Salah,1992-06-15
2014/15,,3,33,0,0,0,3,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,381,Mohamed,Salah,1992-06-15
2017/18,,303,2905,32,12,15,29,0,0,1,1,0,0,26,881,1496.2,942.5,2109.0,454.4,0,0,0.00,0.00,0.00,0.00,,381,Mohamed,Salah,1992-06-15
2018/19,,259,3254,22,12,21,20,0,0,0,1,0,0,18,687,1186.8,973.9,2168.0,432.7,0,0,0.00,0.00,0.00,0.00,,381,Mohamed,Salah,1992-06-15
2019/20,,233,2879,19,10,16,26,0,0,0,1,0,0,26,661,1061.2,834.8,2156.0,405.1,0,0,0.00,0.00,0.00,0.00,,381,Mohamed,Salah,1992-06-15
2020/21,,231,3077,22,6,11,41,0,0,0,0,0,0,21,657,1056.0,825.7,1980.0,385.8,0,0,0.00,0.00,0.00,0.00,,381,Mohamed,Salah,1992-06-15
2021/22,,265,2758,23,14,17,22,0,0,1,1,0,0,29,756,1241.0,875.9,2230.0,434.8,0,0,0.00,0.00,0.00,0.00,,381,Mohamed,Salah,1992-06-15
2022/23,,239,3290,19,13,13,45,0,0,2,2,0,0,23,651,1067.4,899.2,1688.0,365.6,0,37,21.01,7.03,28.04,47.47,,381,Mohamed,Salah,1992-06-15
2023/24,,211,2531,18,12,8,30,0,0,2,2,0,0,24,621,1033.8,892.2,1531.0,346.0,0,28,20.89,7.47,28.36,32.22,,381,Mohamed,Salah,1992-06-15
2024/25,,344,3374,29,18,15,40,0,0,0,1,0,0,55,1133,1577.0,1199.2,1985.0,476.0,0,38,24.70,8.99,33.69,37.83,,381,Mohamed,Salah,1992-06-15
2021/22,,64,957,4,3,6,4,0,0,0,0,0,0,6,227,289.4,288.0,578.0,115.7,0,0,0.00,0.00,0.00,0.00,,383,Luis,Díaz Marulanda,1997-01-13
2022/23,,62,991,4,2,4,11,0,0,0,2,0,0,7,166,245.4,200.6,404.0,85.0,0,11,2.48,1.32,3.80,11.99,,383,Luis,Díaz Marulanda,1997-01-13
2023/24,,142,2625,8,7,7,33,0,0,0,3,0,0,9,413,613.0,844.0,1190.0,264.6,0,32,12.08,4.73,16.81,35.22,,383,Luis,Díaz Marulanda,1997-01-13
2024/25,,183,2393,13,7,15,21,0,0,0,2,0,0,21,634,770.8,748.0,946.0,246.4,0,28,11.90,4.34,16.24,24.44,,383,Luis,Díaz Marulanda,1997-01-13
2022/23,,90,1455,7,3,6,19,0,0,0,0,0,0,4,256,375.6,292.4,460.0,112.3,0,17,6.43,1.87,8.30,19.56,,384,Cody,Gakpo,1999-05-07
2023/24,,106,1633,8,5,5,20,0,0,0,1,0,0,12,409,521.4,348.2,708.0,157.1,0,17,9.07,2.71,11.78,23.90,,384,Cody,Gakpo,1999-05-07
2024/25,,127,1921,10,5,5,25,0,0,0,5,0,0,22,572,597.0,517.7,686.0,180.3,0,23,7.12,3.76,10.87,21.51,,384,Cody,Gakpo,1999-05-07
2024/25,,7,103,0,0,0,3,0,0,0,0,0,0,0,16,9.0,23.5,36.0,6.7,0,1,0.34,0.15,0.49,2.80,,385,Federico,Chiesa,1997-10-25
2019/20,,12,348,0,0,0,6,0,0,0,0,0,0,0,35,28.4,73.8,66.0,16.9,0,0,0.00,0.00,0.00,0.00,,386,Alexis,Mac Allister,1998-12-24
2020/21,,48,1108,1,1,5,14,0,0,0,1,0,0,3,148,170.6,210.6,235.0,61.5,0,0,0.00,0.00,0.00,0.00,,386,Alexis,Mac Allister,1998-12-24
2021/22,,93,2112,5,2,6,29,0,0,1,4,0,0,8,398,509.6,490.7,550.0,154.9,0,0,0.00,0.00,0.00,0.00,,386,Alexis,Mac Allister,1998-12-24
2022/23,,140,2882,10,2,10,45,1,0,0,8,0,0,18,567,750.8,746.4,714.0,221.3,0,31,12.05,4.27,16.32,40.48,,386,Alexis,Mac Allister,1998-12-24
2023/24,,109,2600,5,5,6,34,0,0,0,7,1,0,12,512,712.4,726.7,224.0,166.2,0,31,3.59,4.89,8.48,37.16,,386,Alexis,Mac Allister,1998-12-24
2024/25,,122,2597,5,6,14,24,0,0,0,6,0,0,8,578,653.4,731.3,357.0,174.1,0,30,2.89,5.57,8.46,24.21,,386,Alexis,Mac Allister,1998-12-24
2023/24,,99,2102,3,4,8,23,0,0,0,1,0,0,7,437,423.4,830.0,377.0,162.8,0,25,3.64,5.13,8.77,25.06,,387,Dominik,Szoboszlai,2000-10-25
2024/25,,143,2485,6,10,12,29,0,0,0,6,0,0,14,605,589.8,794.8,601.0,198.1,0,29,6.94,6.06,13.00,26.78,,387,Dominik,Szoboszlai,2000-10-25
2017/18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,388,Curtis,Jones,2001-01-30
2018/19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,388,Curtis,Jones,2001-01-30
2019/20,,13,121,1,0,1,1,0,0,0,0,0,0,0,46,49.4,15.6,65.0,12.9,0,0,0.00,0.00,0.00,0.00,,388,Curtis,Jones,2001-01-30
2020/21,,50,1169,1,2,5,14,0,0,0,2,0,0,0,226,224.6,233.4,289.0,74.8,0,0,0.00,0.00,0.00,0.00,,388,Curtis,Jones,2001-01-30
2021/22,,40,849,1,1,4,9,0,0,0,0,0,0,3,177,156.4,179.7,171.0,50.8,0,0,0.00,0.00,0.00,0.00,,388,Curtis,Jones,2001-01-30
2022/23,,52,1029,3,1,4,15,0,0,0,2,0,0,4,206,272.8,238.1,240.0,75.0,0,12,1.15,1.36,2.51,15.60,,388,Curtis,Jones,2001-01-30
2023/24,,40,1156,1,1,2,19,0,0,0,3,1,0,2,171,174.0,203.2,195.0,57.0,0,14,2.74,1.04,3.78,19.42,,388,Curtis,Jones,2001-01-30
2024/25,,87,1702,3,5,6,27,0,0,0,1,1,0,4,396,397.2,343.7,400.0,113.6,0,19,4.34,1.46,5.80,23.35,,388,Curtis,Jones,2001-01-30
2018/19,,2,18,0,0,0,1,0,0,0,0,0,0,0,7,3.8,1.7,17.0,2.2,0,0,0.00,0.00,0.00,0.00,,389,Harvey,Elliott,2003-04-04
2019/20,,2,7,0,0,0,0,0,0,0,0,0,0,0,6,1.8,1.7,0.0,0.4,0,0,0.00,0.00,0.00,0.00,,389,Harvey,Elliott,2003-04-04
2020/21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,389,Harvey,Elliott,2003-04-04
2021/22,,12,344,0,0,2,2,0,0,0,0,0,0,0,52,43.2,133.5,102.0,27.9,0,0,0.00,0.00,0.00,0.00,,389,Harvey,Elliott,2003-04-04
2022/23,,62,1600,1,2,5,20,0,0,0,2,0,0,2,286,269.0,406.1,378.0,105.5,0,18,2.12,4.31,6.43,26.07,,389,Harvey,Elliott,2003-04-04
2023/24,,96,1330,3,9,4,13,0,0,0,2,0,0,8,402,417.2,570.0,391.0,137.5,0,11,2.72,4.68,7.40,19.29,,389,Harvey,Elliott,2003-04-04
2024/25,,33,359,1,2,0,6,0,0,0,1,0,0,3,120,118.6,145.8,143.0,40.4,0,2,1.78,0.64,2.42,6.14,,389,Harvey,Elliott,2003-04-04
2023/24,,45,1110,1,0,3,17,0,0,0,0,0,0,3,176,187.0,229.4,198.0,61.5,0,12,2.08,1.35,3.43,15.05,,390,Ryan,Gravenberch,2002-05-16
2024/25,,92,3160,0,4,14,35,0,0,0,5,1,0,1,568,550.6,473.9,121.0,114.7,0,37,1.13,3.50,4.63,33.06,,390,Ryan,Gravenberch,2002-05-16
2022/23,,2,23,0,0,0,1,0,0,0,0,0,0,0,4,5.6,1.4,4.0,1.2,0,0,0.00,0.00,0.00,0.96,,391,Ben,Doak,2005-11-11
2023/24,,1,13,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0,0.00,0.00,0.00,0.14,,391,Ben,Doak,2005-11-11
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,391,Ben,Doak,2005-11-11
2023/24,,47,1714,1,0,6,16,0,0,0,10,0,0,0,250,281.6,269.5,53.0,60.1,0,20,0.51,1.53,2.04,22.42,,392,Endo,Wataru,1993-02-09
2024/25,,21,259,0,0,0,5,0,0,0,0,0,0,0,82,57.6,38.2,6.0,10.0,0,1,0.00,0.09,0.09,4.25,,392,Endo,Wataru,1993-02-09
2022/23,,22,522,1,0,3,4,0,0,0,2,0,0,0,85,90.2,61.7,77.0,22.8,0,6,0.79,0.47,1.26,6.80,,393,Stefan,Bajčetić Maquieira,2004-10-22
2023/24,,1,25,0,0,0,2,0,0,0,0,0,0,0,3,7.8,0.3,0.0,0.8,0,0,0.00,0.00,0.00,0.88,,393,Stefan,Bajčetić Maquieira,2004-10-22
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,393,Stefan,Bajčetić Maquieira,2004-10-22
2023/24,,3,3,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0.4,0.0,0.1,0,0,0.00,0.00,0.00,0.01,,394,James,McConnell,
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,394,James,McConnell,
2021/22,,1,65,0,0,0,1,0,0,0,1,0,0,0,4,2.8,2.4,0.0,0.6,0,0,0.00,0.00,0.00,0.00,,395,Tyler,Morton,2002-10-31
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,395,Tyler,Morton,2002-10-31
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,396,Trey,Nyoni,2007-06-30
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,396,Trey,Nyoni,2007-06-30
2022/23,,100,1684,9,5,7,22,0,0,0,1,1,0,8,310,458.2,336.9,1078.0,186.0,0,19,12.15,2.66,14.81,28.62,,397,Darwin,Núñez Ribeiro,1999-06-24
2023/24,,132,2033,11,11,6,25,0,0,1,9,0,0,9,397,660.8,439.1,1223.0,232.4,0,22,16.23,4.37,20.60,25.33,,397,Darwin,Núñez Ribeiro,1999-06-24
2024/25,,66,1113,5,3,2,21,0,0,0,8,0,0,6,244,263.8,151.6,404.0,81.2,0,8,5.76,0.51,6.27,16.85,,397,Darwin,Núñez Ribeiro,1999-06-24
2023/24,,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3.7,0.0,0.2,0,0,0.00,0.01,0.01,0.13,,398,Jayden,Danns,
2024/25,,1,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0,0.00,0.01,0.01,0.45,,398,Jayden,Danns,
2017/18,,158,3195,0,0,16,26,0,2,0,1,0,58,10,666,546.2,10.0,0.0,55.6,0,0,0.00,0.00,0.00,0.00,,399,Ederson,Santana de Moraes,1993-08-17
2018/19,,169,3420,0,1,20,23,0,0,0,2,0,58,6,700,535.2,33.0,0.0,56.8,0,0,0.00,0.00,0.00,0.00,,399,Ederson,Santana de Moraes,1993-08-17
2019/20,,133,3071,0,0,16,31,0,0,0,3,1,68,2,645,608.6,16.0,0.0,62.3,0,0,0.00,0.00,0.00,0.00,,399,Ederson,Santana de Moraes,1993-08-17
2020/21,,160,3240,0,1,19,28,0,1,0,3,0,66,3,696,586.0,10.0,0.0,59.6,0,0,0.00,0.00,0.00,0.00,,399,Ederson,Santana de Moraes,1993-08-17
2021/22,,155,3330,0,0,20,26,0,0,0,3,0,60,4,701,561.2,0.0,0.0,56.1,0,0,0.00,0.00,0.00,0.00,,399,Ederson,Santana de Moraes,1993-08-17
2022/23,,121,3150,0,1,11,32,0,0,0,3,0,46,8,581,508.4,13.1,0.0,52.1,0,35,0.00,0.22,0.22,28.08,,399,Ederson,Santana de Moraes,1993-08-17
2023/24,,112,2785,0,0,11,27,0,0,0,5,0,57,5,569,551.8,10.0,0.0,56.0,0,33,0.00,0.03,0.03,27.43,,399,Ederson,Santana de Moraes,1993-08-17
2024/25,,111,2320,0,4,10,26,0,0,0,4,0,54,9,400,567.0,43.0,0.0,60.9,0,26,0.00,0.16,0.16,29.50,,399,Ederson,Santana de Moraes,1993-08-17
2022/23,,23,270,0,0,2,1,0,0,0,0,0,14,5,90,116.8,0.0,0.0,11.7,0,3,0.00,0.00,0.00,4.12,,400,Stefan,Ortega Moreno,1992-11-06
2023/24,,22,632,0,0,1,7,0,0,0,0,0,20,2,114,171.2,0.0,0.0,17.3,0,5,0.00,0.00,0.00,7.17,,400,Stefan,Ortega Moreno,1992-11-06
2024/25,,35,1099,0,0,3,18,0,0,0,1,0,33,0,144,292.6,0.0,0.0,29.4,0,12,0.00,0.00,0.00,19.12,,400,Stefan,Ortega Moreno,1992-11-06
2013/14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,401,Marcus,Bettinelli,1992-05-24
2018/19,,15,630,0,0,0,20,0,1,0,1,0,20,0,114,195.0,0.0,0.0,19.4,0,0,0.00,0.00,0.00,0.00,,401,Marcus,Bettinelli,1992-05-24
2020/21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,401,Marcus,Bettinelli,1992-05-24
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,401,Marcus,Bettinelli,1992-05-24
2022/23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,401,Marcus,Bettinelli,1992-05-24
2023/24,,-1,0,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,401,Marcus,Bettinelli,1992-05-24
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,401,Marcus,Bettinelli,1992-05-24
2020/21,,54,1400,1,1,3,23,0,0,0,1,0,0,6,264,243.2,234.5,196.0,67.4,0,0,0.00,0.00,0.00,0.00,,402,Rayan,Aït-Nouri,2001-06-06
2021/22,,87,1826,1,4,7,26,0,0,0,4,0,0,10,367,390.8,323.2,174.0,89.1,0,0,0.00,0.00,0.00,0.00,,402,Rayan,Aït-Nouri,2001-06-06
2022/23,,41,1067,1,0,4,18,1,0,0,4,0,0,0,194,200.4,131.1,156.0,48.9,0,9,1.26,0.84,2.10,18.36,,402,Rayan,Aït-Nouri,2001-06-06
2023/24,,77,2327,2,3,3,43,0,0,0,7,0,0,6,365,448.4,376.9,253.0,107.7,0,29,3.12,1.81,4.93,45.79,,402,Rayan,Aït-Nouri,2001-06-06
2024/25,,125,3112,4,7,7,67,0,0,0,5,1,0,13,447,778.4,694.3,435.0,191.0,0,37,2.69,3.98,6.67,53.27,,402,Rayan,Aït-Nouri,2001-06-06
2023/24,,123,2327,4,2,9,23,0,0,0,3,0,0,12,549,544.4,362.2,389.0,129.7,0,26,3.14,2.09,5.23,23.88,,403,Joško,Gvardiol,2002-01-23
2024/25,,153,3278,5,0,13,41,0,0,0,2,0,0,15,623,847.0,501.7,497.0,185.0,0,36,4.60,2.92,7.52,44.27,,403,Joško,Gvardiol,2002-01-23
2022/23,,82,2284,0,1,7,23,0,0,0,2,0,0,5,460,385.6,146.5,180.0,71.4,0,24,1.14,0.99,2.13,21.70,,404,Manuel,Akanji,1995-07-19
2023/24,,112,2512,2,0,11,23,0,0,0,2,1,0,8,560,536.4,298.7,137.0,97.4,0,28,1.77,1.79,3.56,25.72,,404,Manuel,Akanji,1995-07-19
2024/25,,61,2012,0,0,6,28,0,0,0,3,0,0,1,307,339.8,249.8,100.0,68.9,0,23,1.57,1.30,2.87,29.72,,404,Manuel,Akanji,1995-07-19
2012/13,,4,92,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,405,Nathan,Aké,1995-02-18
2013/14,,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,405,Nathan,Aké,1995-02-18
2014/15,,1,18,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,405,Nathan,Aké,1995-02-18
2015/16,,73,1874,1,1,7,25,0,0,0,4,1,0,7,378,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,405,Nathan,Aké,1995-02-18
2016/17,,55,834,3,1,3,20,0,0,0,1,0,0,8,267,373.2,55.5,147.0,57.5,0,0,0.00,0.00,0.00,0.00,,405,Nathan,Aké,1995-02-18
2017/18,,102,3352,2,3,6,59,0,0,0,5,0,0,8,642,932.4,115.1,287.0,133.5,0,0,0.00,0.00,0.00,0.00,,405,Nathan,Aké,1995-02-18
